wof:id,sg:id
387316981,SG_0uGHHideCXHMSPzvdHrWjw_42.520192_-73.231192@1294177022
387755861,SG_1N4ynrJWlg4UfLiQj0E2FB_42.116018_-72.524929@1294128635
387782391,SG_5WWEY0eE0AaQVFRPhUviPH_42.116018_-72.524929@1294128635
387620165,SG_07EHfueIJdUD15pCWF7hsk_42.116018_-72.524929@1294128635
387720867,SG_6BOMdR3Leq1Wb0Ux9AEkTH_42.123798_-72.548063@1294128635
303339651,SG_2iinAvpGStIS3ZPC3xazYT_42.513897_-73.255814@1294177022
387791941,SG_0GijiXKPQftmI7wcPkVtt9_42.112668_-72.570115@1294128635
404127791,SG_6ToEQZM6A3xkZbxZ8UMLC1_42.098119_-72.563636@1294128635
387723407,SG_3ZROjcefL5AexEdIUGHc13_42.113701_-72.537684@1294128635
387772585,SG_2Jy3LVN4lKE9aIPEJmXgk6_42.115814_-72.554658@1294128635
387774913,SG_1BNgSdi8F8lNvpFE4OKVOV_42.108720_-72.565388@1294128635
387796571,SG_6IC3BbwuVjbQ5zx6dstseg_42.099603_-72.561132@1294128635
303815877,SG_3HuMQRUF0HmH7o7cgahu3Y_42.501900_-73.237529@1294177022
387799197,SG_2YOhxt7Qm2T3xDLZ4EGb20_42.123910_-72.569863@1294128635
387809273,SG_47fXGmYr9Pyc2Opn8j8Cnq_42.129079_-72.556716@1294128635
387828083,SG_4QL1D56erNJEct94nl4Kr4_42.106955_-72.561902@1294128635
387850703,SG_0QJ6pPLX60RX3BG20Ny6Vk_42.111993_-72.567886@1294128635
404053213,SG_0sx83OePJ92QO71QK2gOEY_42.126504_-72.532232@1294128635
387817095,SG_2wap4O2V150mPR3xCge1rJ_42.111460_-72.575837@1294128635
387851343,SG_1BWEsnRXBw44FwIKauVAwu_42.116610_-72.570859@1294128635
387869017,SG_5pJfTxDxlM79cYwVth85v2_42.110074_-72.543862@1294128635
387881967,SG_6V7qzeOeNurXVgwqMGQUtW_42.113069_-72.555830@1294128635
387904227,SG_1T3ZeUm9qAYxYG4a60iw6b_42.105493_-72.562794@1294128635
387905629,SG_2Yon7yiFuDFdupE6Ah0g2L_42.106057_-72.562991@1294128635
387907791,SG_7HkM383ZfSiSWy70q9PGsX_42.108318_-72.568697@1294128635
387914857,SG_5jbXxrizjW49CTBmLfrAik_42.110166_-72.570285@1294128635
387912245,SG_3vTqNHXWBHIb7bXb7QblCG_42.114511_-72.554361@1294128635
387920485,SG_0fF6MxbtTpdjqBOSp4QsU8_42.111699_-72.560534@1294128635
403980475,SG_2GRo53HUUWDhFN0CHhyLah_42.131305_-72.552580@1294128635
387921293,SG_60Zqv9TbRwo8MDdJsqArD8_42.129582_-72.543219@1294128635
387927721,SG_3CEY4bazobclITWpUrg887_42.116100_-72.549506@1294128635
387928297,SG_0SvX6Pq8OElpWGy0cIno5Y_42.126630_-72.532001@1294128635
387946255,SG_4ry5ggJtfMeZcODAo6lGUK_42.110096_-72.569168@1294128635
387950015,SG_06duRGOa14gZDw0C7jk8Hq_42.111179_-72.563152@1294128635
387951625,SG_4sgxUzAEGO47r3Ksr8yBLX_42.105675_-72.561211@1294128635
387554259,SG_0MZLd7rJduYKIcRIT7Bnuk_42.108018_-72.576572@1294128635
387626163,SG_5NJT8EtiIJYjA7cbWxUrHE_42.119149_-72.562793@1294128635
387746891,SG_6w6g9RI7JHVIiYtBMJWDGi_42.106491_-72.520238@1294128635
387965381,SG_0XhfePTOH0wsKr3A1FrMla_42.113186_-72.549304@1294128635
404145089,SG_1tyvXAZCGnWeZtmUATjLc9_42.110240_-72.569710@1294128635
387784621,SG_3hvgYK4gITQhtCoRRSHWoL_42.113785_-72.561022@1294128635
403895291,SG_3whjzXdWRX697cRcMkh2ka_42.110118_-72.573583@1294128635
387755269,SG_6tEakBQIpSOOgC3QTRd3Kg_42.114051_-72.551446@1294128635
337600967,SG_1H19D2CKplfrfjU7mPVHR9_42.537428_-73.234254@1294177022
387800959,SG_352zReOzTX0t2HFzzKuKRF_42.115466_-72.526377@1294128635
387833295,SG_2xTcldeom9n5X3CAlzUHYe_42.111006_-72.566003@1294128635
387634353,SG_6VA5oRZyhqZGl2COqg95jr_42.123112_-72.530345@1294128635
387884373,SG_7gNTyqTe4Wdeu1cPX8o2Zg_42.106569_-72.552728@1294128635
387624891,SG_7HBhspDERNW7P5xpb1DUKo_42.112775_-72.560472@1294128635
387740963,SG_5yvJhHBiWUjsir3Cio3WGw_42.128028_-72.535438@1294128635
387917501,SG_5nOcq51glQZtRKKjBchQwY_42.124336_-72.540044@1294128635
387722595,SG_4roVH79wUh8f40M1hF2B7s_42.117512_-72.565880@1294128635
387972791,SG_30BIkV5U4PJggG3Z80Q1yo_42.125454_-72.534663@1294128635
320375767,SG_3zTM8kfBtwiGSRZkuasDil_42.540293_-73.232070@1294177022
403764551,SG_0VVTEHMZa2GZC9feqL0rRi_42.111653_-72.560645@1294128635
403974687,SG_2pAKJTXsUJgqLLU1469Yx5_42.128028_-72.535438@1294128635
320075587,SG_05vXHX2j7G6qwPybOhwJ7Y_42.519945_-73.230417@1294177022
403868771,SG_36lwz22W5dc04Bqvtqp4ko_42.117459_-72.558493@1294128635
403878181,SG_1pPe8onHlJLmNlJZegniLV_42.123253_-72.541990@1294128635
404143781,SG_7dhKBZczKBX6LVf7zYZYoR_42.115852_-72.550564@1294128635
404130209,SG_0OI0hvVzz213zgt1Zg5YkZ_42.134676_-72.529295@1294128635
403919583,SG_3s9UoZ96AmBuQ5tycUbWeB_42.115792_-72.525328@1294128635
404088963,SG_3UG4a51cZYt8g4Hp4TyLhg_42.119446_-72.541383@1294128635
403819283,SG_06Z3SA1uhqnS6tbmI1HpUI_42.115419_-72.551586@1294128635
403848925,SG_1s2HzQWwTbfHkXXoXIy6KA_42.133809_-72.525218@1294128635
404021089,SG_7UblGkzQ9gwNk50Lz51ZGw_42.110783_-72.527127@1294128635
387729845,SG_0wYdZ6t2v527xqiao0azKO_42.106934_-72.561899@1294128635
404023623,SG_0OevHzhNYFkv8CljnjK5GL_42.111814_-72.558714@1294128635
404103869,SG_4zLTttoKAmFQLMPWDVZdnM_42.129689_-72.528285@1294128635
404079637,SG_5TfIJt8FRIa0qAf4qPPHJs_42.117027_-72.550663@1294128635
403810635,SG_2dQmoyOwkOkbsz0msizFfq_42.107929_-72.569507@1294128635
387737995,SG_7cmU4aEbJq7o9EWxsxzEFF_42.137005_-72.527976@1294128635
403919363,SG_1ntgUpF6VciTUhSdXZCi0u_42.130049_-72.527641@1294128635
403745037,SG_3rykhaP7RzpkgqarpqqT2X_42.106917_-72.568267@1294128635
387687073,SG_0FF0OI7q7nIyzg7lUmPhtc_42.132643_-72.540963@1294128635
404001397,SG_5hhljXkZQui9sXH671fcuJ_42.115332_-72.567215@1294128635
403735859,SG_69gT1Fb4W55i319ot4vwdF_42.115808_-72.550537@1294128635
403926755,SG_2l7wgfXFKxFqKgIOKBRGXO_42.109255_-72.573990@1294128635
404080483,SG_45sk70g3TRozvFPITBOm6m_42.116764_-72.524111@1294128635
387554637,SG_1LwoTX5iSuJAQJiJMQeMuo_42.116708_-72.524107@1294128635
404111201,SG_7A8N2zzODOoqoi5CxU60IQ_42.131548_-72.550498@1294128635
404008283,SG_2CoD1xo5RnmWwIzcX04fOS_42.106323_-72.560009@1294128635
387745675,SG_59F2BYQFnpt7mjdVyLUauW_42.120753_-72.527039@1294128635
387758321,SG_6LH0Od7uALTLZi1fUGmIDN_42.108695_-72.554618@1294128635
404029149,SG_6FeCKT9jWwfY5F9NlqRIAe_42.121885_-72.543967@1294128635
387680375,SG_3wfyjWOonXe6SJc7edgxRO_42.105410_-72.562857@1294128635
387742493,SG_03UQLFYTiQngqsFsSFigdu_42.111825_-72.564757@1294128635
403829801,SG_1hVjUWoQk5xkn583s8wyEu_42.114443_-72.573152@1294128635
404019893,SG_15mYAw2ERhLt9RfSeq1vpq_42.115304_-72.548542@1294128635
404079605,SG_1SSzTzpud99nXZZSIdfFhu_42.114416_-72.554779@1294128635
404032097,SG_3EiUq5T5iJPMEPT4dF1HZ1_42.112362_-72.577613@1294128635
387676459,SG_4SJIa6LFZsc7D0ZeL3otEY_42.100211_-72.558395@1294128635
303095103,SG_2Q8A3IChPT1x7VyF6KlNqB_42.529402_-73.228461@1294177022
320460463,SG_5beGb1FdsSkGLH16iFln0t_42.536975_-73.229289@1294177022
403982151,SG_5sIUhF8q32DzXGxtEuGXee_42.108862_-72.563927@1294128635
403950531,SG_4SS4L2Uj6h0jwwj8isqqEB_42.123884_-72.559842@1294128635
387961169,SG_2EgaAQcxFcUo1AfKN5340H_42.126200_-72.532853@1294128635
387711307,SG_6cu5AFwPejZZbEkS2LN6xO_42.112403_-72.542958@1294128635
404159441,SG_6JVobxfur8SA4p9gMgt4im_42.102317_-72.567453@1294128635
404179899,SG_2KPSuIAntDsO7bw95ydZf1_42.130049_-72.527641@1294128635
387963903,SG_34iqr85c3yntHFEIp5Y1ZC_42.107931_-72.565788@1294128635
